Instrument,Company Event Type,Date,year,ticker
BK,EarningsReleases,2001-10-18 12:30:00,2001,BK
BK,EarningsReleases,2002-01-15 12:00:00,2002,BK
BK,EarningsReleases,2002-01-17 13:30:00,2002,BK
BK,EarningsReleases,2002-04-16 10:00:00,2002,BK
BK,EarningsReleases,2002-04-17 12:30:00,2002,BK
BK,EarningsReleases,2002-07-16 12:00:00,2002,BK
BK,EarningsReleases,2002-07-17 12:30:00,2002,BK
BK,EarningsReleases,2002-10-15 12:00:00,2002,BK
BK,EarningsReleases,2002-10-16 12:30:00,2002,BK
BK,EarningsReleases,2003-01-21 21:00:00,2003,BK
BK,EarningsReleases,2003-01-22 13:30:00,2003,BK
BK,EarningsReleases,2003-04-15 12:30:00,2003,BK
BK,EarningsReleases,2003-04-16 12:30:00,2003,BK
BK,EarningsReleases,2003-07-15 12:00:00,2003,BK
BK,EarningsReleases,2003-07-17 12:30:00,2003,BK
BK,EarningsReleases,2003-10-21 16:00:00,2003,BK
BK,EarningsReleases,2003-10-22 12:30:00,2003,BK
BK,EarningsReleases,2004-01-20 19:00:00,2004,BK
BK,EarningsReleases,2004-01-21 13:30:00,2004,BK
BK,EarningsReleases,2004-04-20 12:30:00,2004,BK
BK,EarningsReleases,2004-04-21 12:30:00,2004,BK
BK,EarningsReleases,2004-07-20 16:00:00,2004,BK
BK,EarningsReleases,2004-07-21 12:30:00,2004,BK
BK,EarningsReleases,2004-10-19 16:00:00,2004,BK
BK,EarningsReleases,2004-10-20 12:30:00,2004,BK
BK,EarningsReleases,2005-01-19 13:30:00,2005,BK
BK,EarningsReleases,2005-01-19 13:30:00,2005,BK
BK,EarningsReleases,2005-04-19 12:00:00,2005,BK
BK,EarningsReleases,2005-04-20 12:30:00,2005,BK
BK,EarningsReleases,2005-07-19 12:00:00,2005,BK
BK,EarningsReleases,2005-07-20 12:30:00,2005,BK
BK,EarningsReleases,2005-10-18 12:00:00,2005,BK
BK,EarningsReleases,2005-10-20 12:30:00,2005,BK
BK,EarningsReleases,2006-01-18 12:00:00,2006,BK
BK,EarningsReleases,2006-01-18 13:30:00,2006,BK
BK,EarningsReleases,2006-04-18 12:30:00,2006,BK
BK,EarningsReleases,2006-04-20 12:30:00,2006,BK
BK,EarningsReleases,2006-07-19 12:30:00,2006,BK
BK,EarningsReleases,2006-07-19 12:30:00,2006,BK
BK,EarningsReleases,2006-10-18 12:30:00,2006,BK
BK,EarningsReleases,2006-10-19 12:30:00,2006,BK
BK,EarningsReleases,2007-01-17 13:30:00,2007,BK
BK,EarningsReleases,2007-01-18 13:30:00,2007,BK
BK,EarningsReleases,2007-04-17 12:30:00,2007,BK
BK,EarningsReleases,2007-04-18 12:30:00,2007,BK
BK,EarningsReleases,2007-07-19 12:30:00,2007,BK
BK,EarningsReleases,2007-07-19 12:30:00,2007,BK
BK,EarningsReleases,2007-10-18 12:30:00,2007,BK
BK,EarningsReleases,2008-01-17 13:30:00,2008,BK
BK,EarningsReleases,2008-04-17 12:30:00,2008,BK
BK,EarningsReleases,2008-07-17 12:30:00,2008,BK
BK,EarningsReleases,2008-10-16 12:30:00,2008,BK
BK,EarningsReleases,2009-01-20 21:00:00,2009,BK
BK,EarningsReleases,2009-04-21 12:30:00,2009,BK
BK,EarningsReleases,2009-07-22 10:30:00,2009,BK
BK,EarningsReleases,2009-10-20 10:30:00,2009,BK
BK,EarningsReleases,2010-01-20 13:30:00,2010,BK
BK,EarningsReleases,2010-04-20 10:30:00,2010,BK
BK,EarningsReleases,2010-07-20 12:30:00,2010,BK
BK,EarningsReleases,2010-10-19 10:30:00,2010,BK
BK,EarningsReleases,2011-01-19 11:30:00,2011,BK
BK,EarningsReleases,2011-04-19 10:30:00,2011,BK
BK,EarningsReleases,2011-07-19 10:30:00,2011,BK
BK,EarningsReleases,2011-10-19 12:30:00,2011,BK
BK,EarningsReleases,2012-01-18 13:30:00,2012,BK
BK,EarningsReleases,2012-04-18 12:30:00,2012,BK
BK,EarningsReleases,2012-07-18 10:30:00,2012,BK
BK,EarningsReleases,2012-10-17 12:30:00,2012,BK
BK,EarningsReleases,2013-01-16 13:30:00,2013,BK
BK,EarningsReleases,2013-04-17 12:30:00,2013,BK
BK,EarningsReleases,2013-07-17 12:30:00,2013,BK
BK,EarningsReleases,2013-10-16 12:30:00,2013,BK
BK,EarningsReleases,2014-01-17 13:30:00,2014,BK
BK,EarningsReleases,2014-04-22 12:30:00,2014,BK
BK,EarningsReleases,2014-07-18 12:30:00,2014,BK
BK,EarningsReleases,2014-10-17 12:30:00,2014,BK
BK,EarningsReleases,2015-01-23 13:30:00,2015,BK
BK,EarningsReleases,2015-04-22 12:30:00,2015,BK
BK,EarningsReleases,2015-07-21 12:30:00,2015,BK
BK,EarningsReleases,2015-10-20 12:30:00,2015,BK
BK,EarningsReleases,2016-01-21 13:30:00,2016,BK
BK,EarningsReleases,2016-04-21 12:30:00,2016,BK
BK,EarningsReleases,2016-07-21 12:30:00,2016,BK
BK,EarningsReleases,2016-10-20 10:30:00,2016,BK
BK,EarningsReleases,2017-01-19 13:30:00,2017,BK
BK,EarningsReleases,2017-04-20 12:30:00,2017,BK
BK,EarningsReleases,2017-07-20 12:30:00,2017,BK
BK,EarningsReleases,2017-10-19 12:30:00,2017,BK
BK,EarningsReleases,2018-01-18 13:30:00,2018,BK
BK,EarningsReleases,2018-04-19 12:30:00,2018,BK
BK,EarningsReleases,2018-07-19 10:30:13,2018,BK
BK,EarningsReleases,2018-10-18 10:30:14,2018,BK
BK,EarningsReleases,2019-01-16 11:30:06,2019,BK
BK,EarningsReleases,2019-04-17 10:30:04,2019,BK
BK,EarningsReleases,2019-07-17 10:30:03,2019,BK
BK,EarningsReleases,2019-10-16 10:30:04,2019,BK
BK,EarningsReleases,2020-01-16 11:30:05,2020,BK
BK,EarningsReleases,2020-04-16 10:30:04,2020,BK
BK,EarningsReleases,2020-07-15 10:30:05,2020,BK
BK,EarningsReleases,2020-10-16 10:30:04,2020,BK
BK,EarningsReleases,2021-01-20 11:30:05,2021,BK
BK,EarningsReleases,2021-04-16 10:30:04,2021,BK
BK,EarningsReleases,2021-07-15 10:30:04,2021,BK
BK,EarningsReleases,2021-10-19 10:30:29,2021,BK
BK,EarningsReleases,2022-01-18 11:30:05,2022,BK
BK,EarningsReleases,2022-04-18 10:30:00,2022,BK
BK,EarningsReleases,2022-07-15 10:35:32,2022,BK
BK,EarningsReleases,2022-10-17 10:34:13,2022,BK
BK,EarningsReleases,2023-01-13 11:41:18,2023,BK
BK,EarningsReleases,2023-04-18 10:47:08,2023,BK
BK,EarningsReleases,2023-07-18 12:30:00,2023,BK
BK,EarningsReleases,2023-10-17 12:30:00,2023,BK
BK,EarningsReleases,2024-01-12 11:30:00,2024,BK
BK,EarningsReleases,2024-04-16 10:30:00,2024,BK
BK,EarningsReleases,2024-07-12 10:30:00,2024,BK
BK,EarningsReleases,2024-10-11 10:30:00,2024,BK
BIG,EarningsReleases,2000-02-23 14:30:00,2000,BIG
BIG,EarningsReleases,2000-05-17 13:30:00,2000,BIG
BIG,EarningsReleases,2000-05-17 21:00:00,2000,BIG
BIG,EarningsReleases,2000-08-16 12:30:00,2000,BIG
BIG,EarningsReleases,2000-08-16 16:00:00,2000,BIG
BIG,EarningsReleases,2000-11-15 13:30:00,2000,BIG
BIG,EarningsReleases,2000-11-15 22:00:00,2000,BIG
BIG,EarningsReleases,2001-02-28 13:30:00,2001,BIG
BIG,EarningsReleases,2001-02-28 22:00:00,2001,BIG
BIG,EarningsReleases,2001-05-23 12:00:00,2001,BIG
BIG,EarningsReleases,2001-08-22 12:30:00,2001,BIG
BIG,EarningsReleases,2001-11-21 13:30:00,2001,BIG
BIG,EarningsReleases,2002-02-26 12:00:00,2002,BIG
BIG,EarningsReleases,2002-02-27 13:30:00,2002,BIG
BIG,EarningsReleases,2002-05-21 12:30:00,2002,BIG
BIG,EarningsReleases,2002-08-21 12:30:00,2002,BIG
BIG,EarningsReleases,2002-11-20 13:30:00,2002,BIG
BIG,EarningsReleases,2003-02-26 13:30:00,2003,BIG
BIG,EarningsReleases,2003-05-20 12:30:00,2003,BIG
BIG,EarningsReleases,2003-08-20 12:30:00,2003,BIG
BIG,EarningsReleases,2003-11-19 13:30:00,2003,BIG
BIG,EarningsReleases,2004-02-25 13:30:00,2004,BIG
BIG,EarningsReleases,2004-05-19 12:30:00,2004,BIG
BIG,EarningsReleases,2004-08-18 12:30:00,2004,BIG
BIG,EarningsReleases,2004-11-17 13:30:00,2004,BIG
BIG,EarningsReleases,2005-02-23 13:30:00,2005,BIG
BIG,EarningsReleases,2005-05-17 12:30:00,2005,BIG
BIG,EarningsReleases,2005-08-17 12:30:00,2005,BIG
BIG,EarningsReleases,2005-08-17 12:30:00,2005,BIG
BIG,EarningsReleases,2005-11-16 13:30:00,2005,BIG
BIG,EarningsReleases,2005-11-16 13:30:00,2005,BIG
BIG,EarningsReleases,2006-02-22 13:30:00,2006,BIG
BIG,EarningsReleases,2006-05-25 12:30:00,2006,BIG
BIG,EarningsReleases,2006-08-16 12:30:00,2006,BIG
BIG,EarningsReleases,2006-11-16 12:00:00,2006,BIG
BIG,EarningsReleases,2007-03-09 13:30:00,2007,BIG
BIG,EarningsReleases,2007-05-31 12:00:00,2007,BIG
BIG,EarningsReleases,2007-08-29 12:30:00,2007,BIG
BIG,EarningsReleases,2007-11-30 13:30:00,2007,BIG
BIG,EarningsReleases,2008-03-05 13:30:00,2008,BIG
BIG,EarningsReleases,2008-05-29 12:30:00,2008,BIG
BIG,EarningsReleases,2008-08-26 12:30:00,2008,BIG
BIG,EarningsReleases,2008-12-05 12:00:00,2008,BIG
BIG,EarningsReleases,2009-03-04 12:00:00,2009,BIG
BIG,EarningsReleases,2009-05-28 12:30:00,2009,BIG
BIG,EarningsReleases,2009-08-25 12:30:00,2009,BIG
BIG,EarningsReleases,2009-12-04 13:30:00,2009,BIG
BIG,EarningsReleases,2010-03-03 13:30:00,2010,BIG
BIG,EarningsReleases,2010-05-27 12:30:00,2010,BIG
BIG,EarningsReleases,2010-08-24 12:00:00,2010,BIG
BIG,EarningsReleases,2010-12-03 12:00:00,2010,BIG
BIG,EarningsReleases,2011-03-03 13:30:00,2011,BIG
BIG,EarningsReleases,2011-05-26 12:30:00,2011,BIG
BIG,EarningsReleases,2011-08-25 12:30:00,2011,BIG
BIG,EarningsReleases,2011-12-02 12:00:00,2011,BIG
BIG,EarningsReleases,2012-03-02 12:00:00,2012,BIG
BIG,EarningsReleases,2012-05-23 12:30:00,2012,BIG
BIG,EarningsReleases,2012-08-23 12:30:00,2012,BIG
BIG,EarningsReleases,2012-12-04 13:30:00,2012,BIG
BIG,EarningsReleases,2013-03-06 13:30:00,2013,BIG
BIG,EarningsReleases,2013-05-30 12:30:00,2013,BIG
BIG,EarningsReleases,2013-08-30 12:30:00,2013,BIG
BIG,EarningsReleases,2013-12-06 13:30:00,2013,BIG
BKR.O,EarningsReleases,2012-04-24 12:00:00,2012,BKR
BKR.O,EarningsReleases,2017-07-28 11:30:00,2017,BKR
BKR.O,EarningsReleases,2017-10-20 10:45:00,2017,BKR
BKR.O,EarningsReleases,2018-01-24 11:45:00,2018,BKR
BKR.O,EarningsReleases,2018-04-20 10:45:00,2018,BKR
BKR.O,EarningsReleases,2018-07-20 10:45:00,2018,BKR
BKR.O,EarningsReleases,2018-10-30 10:45:00,2018,BKR
BKR.O,EarningsReleases,2019-01-31 11:45:00,2019,BKR
BKR.O,EarningsReleases,2019-04-30 10:45:00,2019,BKR
BKR.O,EarningsReleases,2019-07-31 10:45:00,2019,BKR
BKR.O,EarningsReleases,2019-10-30 10:45:00,2019,BKR
BKR.O,EarningsReleases,2020-01-22 12:00:00,2020,BKR
BKR.O,EarningsReleases,2020-04-22 11:00:00,2020,BKR
BKR.O,EarningsReleases,2020-07-22 11:00:00,2020,BKR
BKR.O,EarningsReleases,2020-10-21 11:00:00,2020,BKR
BKR.O,EarningsReleases,2021-01-21 12:00:00,2021,BKR
BKR.O,EarningsReleases,2021-04-21 10:30:00,2021,BKR
BKR.O,EarningsReleases,2021-07-21 11:00:00,2021,BKR
BKR.O,EarningsReleases,2021-10-20 11:00:00,2021,BKR
BKR.O,EarningsReleases,2022-01-20 12:00:00,2022,BKR
BKR.O,EarningsReleases,2022-04-20 11:00:00,2022,BKR
BKR.O,EarningsReleases,2022-07-20 11:00:00,2022,BKR
BKR.O,EarningsReleases,2022-10-19 11:00:00,2022,BKR
BKR.O,EarningsReleases,2023-01-23 12:00:00,2023,BKR
BKR.O,EarningsReleases,2023-04-19 11:00:00,2023,BKR
BKR.O,EarningsReleases,2023-07-19 11:00:00,2023,BKR
BKR.O,EarningsReleases,2023-10-25 21:00:00,2023,BKR
BKR.O,EarningsReleases,2024-01-23 22:00:31,2024,BKR
BKR.O,EarningsReleases,2024-04-23 21:00:10,2024,BKR
BKR.O,EarningsReleases,2024-07-25 21:00:00,2024,BKR
BKR.O,EarningsReleases,2024-10-22 21:00:00,2024,BKR
BMY,EarningsReleases,2000-01-24 12:00:00,2000,BMY
BMY,EarningsReleases,2000-04-20 13:30:00,2000,BMY
BMY,EarningsReleases,2000-07-20 12:30:00,2000,BMY
BMY,EarningsReleases,2000-10-19 12:30:00,2000,BMY
BMY,EarningsReleases,2001-01-24 13:30:00,2001,BMY
BMY,EarningsReleases,2001-04-25 12:30:00,2001,BMY
BMY,EarningsReleases,2001-07-25 12:30:00,2001,BMY
BMY,EarningsReleases,2001-10-23 14:30:00,2001,BMY
BMY,EarningsReleases,2002-01-24 13:30:00,2002,BMY
BMY,EarningsReleases,2002-03-11 13:30:00,2002,BMY
BMY,EarningsReleases,2002-04-25 12:30:00,2002,BMY
BMY,EarningsReleases,2002-05-08 12:30:00,2002,BMY
BMY,EarningsReleases,2002-07-23 12:00:00,2002,BMY
BMY,EarningsReleases,2002-08-08 12:30:00,2002,BMY
BMY,EarningsReleases,2002-10-24 12:30:00,2002,BMY
BMY,EarningsReleases,2002-11-07 21:00:00,2002,BMY
BMY,EarningsReleases,2003-02-13 13:30:00,2003,BMY
BMY,EarningsReleases,2003-03-10 13:30:00,2003,BMY
BMY,EarningsReleases,2003-04-29 12:00:00,2003,BMY
BMY,EarningsReleases,2003-05-08 12:30:00,2003,BMY
BMY,EarningsReleases,2003-07-24 12:30:00,2003,BMY
BMY,EarningsReleases,2003-08-07 12:30:00,2003,BMY
BMY,EarningsReleases,2003-10-23 12:30:00,2003,BMY
BMY,EarningsReleases,2003-11-06 13:30:00,2003,BMY
BMY,EarningsReleases,2004-01-29 13:30:00,2004,BMY
BMY,EarningsReleases,2004-02-12 13:30:00,2004,BMY
BMY,EarningsReleases,2004-04-28 12:30:00,2004,BMY
BMY,EarningsReleases,2004-05-06 12:30:00,2004,BMY
BMY,EarningsReleases,2004-07-29 12:00:00,2004,BMY
BMY,EarningsReleases,2004-08-05 12:30:00,2004,BMY
BMY,EarningsReleases,2004-10-29 12:00:00,2004,BMY
BMY,EarningsReleases,2004-11-04 13:30:00,2004,BMY
BMY,EarningsReleases,2005-01-27 13:30:00,2005,BMY
BMY,EarningsReleases,2005-02-10 13:30:00,2005,BMY
BMY,EarningsReleases,2005-04-28 12:30:00,2005,BMY
BMY,EarningsReleases,2005-05-05 12:30:00,2005,BMY
BMY,EarningsReleases,2005-07-28 12:00:00,2005,BMY
BMY,EarningsReleases,2005-07-28 12:30:00,2005,BMY
BMY,EarningsReleases,2005-10-28 12:30:00,2005,BMY
BMY,EarningsReleases,2005-11-03 13:30:00,2005,BMY
BMY,EarningsReleases,2006-01-25 12:00:00,2006,BMY
BMY,EarningsReleases,2006-02-09 13:30:00,2006,BMY
BMY,EarningsReleases,2006-04-27 12:00:00,2006,BMY
BMY,EarningsReleases,2006-05-04 12:00:00,2006,BMY
BMY,EarningsReleases,2006-07-27 12:30:00,2006,BMY
BMY,EarningsReleases,2006-08-03 12:30:00,2006,BMY
BMY,EarningsReleases,2006-10-26 12:00:00,2006,BMY
BMY,EarningsReleases,2006-11-01 21:00:00,2006,BMY
BMY,EarningsReleases,2007-01-25 12:00:00,2007,BMY
BMY,EarningsReleases,2007-02-15 21:00:00,2007,BMY
BMY,EarningsReleases,2007-04-26 12:00:00,2007,BMY
BMY,EarningsReleases,2007-05-02 20:00:00,2007,BMY
BMY,EarningsReleases,2007-07-26 12:00:00,2007,BMY
BMY,EarningsReleases,2007-08-01 12:30:00,2007,BMY
BMY,EarningsReleases,2007-10-25 12:00:00,2007,BMY
BMY,EarningsReleases,2007-10-31 12:30:00,2007,BMY
BMY,EarningsReleases,2008-01-31 13:30:00,2008,BMY
BMY,EarningsReleases,2008-02-13 21:00:00,2008,BMY
BMY,EarningsReleases,2008-04-24 12:00:00,2008,BMY
BMY,EarningsReleases,2008-05-06 20:00:00,2008,BMY
BMY,EarningsReleases,2008-07-24 12:00:00,2008,BMY
BMY,EarningsReleases,2008-08-05 20:00:00,2008,BMY
BMY,EarningsReleases,2008-10-23 12:00:00,2008,BMY
BMY,EarningsReleases,2008-11-04 13:30:00,2008,BMY
BMY,EarningsReleases,2009-01-27 12:00:00,2009,BMY
BMY,EarningsReleases,2009-02-11 21:00:00,2009,BMY
BMY,EarningsReleases,2009-04-28 12:30:00,2009,BMY
BMY,EarningsReleases,2009-05-05 20:00:00,2009,BMY
BMY,EarningsReleases,2009-07-23 12:30:00,2009,BMY
BMY,EarningsReleases,2009-08-03 20:00:00,2009,BMY
BMY,EarningsReleases,2009-10-22 12:30:00,2009,BMY
BMY,EarningsReleases,2009-11-05 21:00:00,2009,BMY
BMY,EarningsReleases,2010-01-28 12:30:00,2010,BMY
BMY,EarningsReleases,2010-02-11 21:00:00,2010,BMY
BMY,EarningsReleases,2010-04-29 12:30:00,2010,BMY
BMY,EarningsReleases,2010-05-04 20:00:00,2010,BMY
BMY,EarningsReleases,2010-07-22 12:30:00,2010,BMY
BMY,EarningsReleases,2010-08-03 20:00:00,2010,BMY
BMY,EarningsReleases,2010-10-26 12:30:00,2010,BMY
BMY,EarningsReleases,2011-01-27 13:30:00,2011,BMY
BMY,EarningsReleases,2011-04-28 12:30:00,2011,BMY
BMY,EarningsReleases,2011-07-28 12:30:00,2011,BMY
BMY,EarningsReleases,2011-10-27 12:30:00,2011,BMY
BMY,EarningsReleases,2012-01-26 13:30:00,2012,BMY
BMY,EarningsReleases,2012-04-26 12:30:00,2012,BMY
BMY,EarningsReleases,2012-07-25 12:30:00,2012,BMY
BMY,EarningsReleases,2012-10-24 12:30:00,2012,BMY
BMY,EarningsReleases,2013-01-24 13:30:00,2013,BMY
BMY,EarningsReleases,2013-04-25 12:30:00,2013,BMY
BMY,EarningsReleases,2013-07-25 12:30:00,2013,BMY
BMY,EarningsReleases,2013-10-23 12:30:00,2013,BMY
BMY,EarningsReleases,2014-01-24 13:30:00,2014,BMY
BMY,EarningsReleases,2014-04-29 12:30:00,2014,BMY
BMY,EarningsReleases,2014-07-24 12:30:00,2014,BMY
BMY,EarningsReleases,2014-10-24 12:30:00,2014,BMY
BMY,EarningsReleases,2015-01-27 13:30:00,2015,BMY
BMY,EarningsReleases,2015-04-28 12:30:00,2015,BMY
BMY,EarningsReleases,2015-07-23 12:30:00,2015,BMY
BMY,EarningsReleases,2015-10-27 12:30:00,2015,BMY
BMY,EarningsReleases,2016-01-28 13:30:00,2016,BMY
BMY,EarningsReleases,2016-04-28 12:30:00,2016,BMY
BMY,EarningsReleases,2016-07-28 12:30:00,2016,BMY
BMY,EarningsReleases,2016-10-27 12:30:00,2016,BMY
BMY,EarningsReleases,2017-01-26 13:30:00,2017,BMY
BMY,EarningsReleases,2017-04-27 12:30:00,2017,BMY
BMY,EarningsReleases,2017-07-27 12:30:00,2017,BMY
BMY,EarningsReleases,2017-10-26 12:30:00,2017,BMY
BMY,EarningsReleases,2018-02-05 13:30:00,2018,BMY
BMY,EarningsReleases,2018-04-26 10:59:00,2018,BMY
BMY,EarningsReleases,2018-07-26 10:59:00,2018,BMY
BMY,EarningsReleases,2018-10-25 10:59:00,2018,BMY
BMY,EarningsReleases,2019-01-24 11:59:00,2019,BMY
BMY,EarningsReleases,2019-04-25 10:59:00,2019,BMY
BMY,EarningsReleases,2019-07-25 10:59:00,2019,BMY
BMY,EarningsReleases,2019-10-31 10:59:00,2019,BMY
BMY,EarningsReleases,2020-02-06 12:05:00,2020,BMY
BMY,EarningsReleases,2020-05-07 10:59:00,2020,BMY
BMY,EarningsReleases,2020-08-06 10:59:00,2020,BMY
BMY,EarningsReleases,2020-11-05 11:59:00,2020,BMY
BMY,EarningsReleases,2021-02-04 11:59:00,2021,BMY
BMY,EarningsReleases,2021-04-29 10:59:00,2021,BMY
BMY,EarningsReleases,2021-07-28 10:59:00,2021,BMY
BMY,EarningsReleases,2021-10-27 10:59:00,2021,BMY
BMY,EarningsReleases,2022-02-04 11:59:00,2022,BMY
BMY,EarningsReleases,2022-04-29 12:30:00,2022,BMY
BMY,EarningsReleases,2022-07-27 10:59:00,2022,BMY
BMY,EarningsReleases,2022-10-25 23:31:00,2022,BMY
BMY,EarningsReleases,2023-02-02 11:59:00,2023,BMY
BMY,EarningsReleases,2023-03-20 20:10:00,2023,BMY
BMY,EarningsReleases,2023-07-27 10:59:00,2023,BMY
BMY,EarningsReleases,2023-10-26 10:59:00,2023,BMY
BMY,EarningsReleases,2024-02-02 13:30:00,2024,BMY
BMY,EarningsReleases,2024-04-25 12:30:00,2024,BMY
BMY,EarningsReleases,2024-07-26 10:59:00,2024,BMY
BMY,EarningsReleases,2024-10-31 10:59:00,2024,BMY
BR,EarningsReleases,2018-02-08 13:30:00,2018,BR
BR,EarningsReleases,2018-05-08 11:00:26,2018,BR
BR,EarningsReleases,2018-08-07 11:00:07,2018,BR
BR,EarningsReleases,2018-11-06 12:00:20,2018,BR
BR,EarningsReleases,2019-02-07 12:00:08,2019,BR
BR,EarningsReleases,2019-05-07 11:00:14,2019,BR
BR,EarningsReleases,2019-08-01 11:00:06,2019,BR
BR,EarningsReleases,2019-11-06 12:00:11,2019,BR
BR,EarningsReleases,2020-01-31 12:00:12,2020,BR
BR,EarningsReleases,2020-05-08 11:00:10,2020,BR
BR,EarningsReleases,2020-08-11 11:00:12,2020,BR
BR,EarningsReleases,2020-10-30 11:00:10,2020,BR
BR,EarningsReleases,2021-02-02 12:00:30,2021,BR
BR,EarningsReleases,2021-05-04 12:30:00,2021,BR
BR,EarningsReleases,2021-08-12 11:00:08,2021,BR
BR,EarningsReleases,2021-11-03 11:00:11,2021,BR
BR,EarningsReleases,2022-02-01 12:00:13,2022,BR
BR,EarningsReleases,2022-05-03 11:00:10,2022,BR
BR,EarningsReleases,2022-08-12 11:00:08,2022,BR
BR,EarningsReleases,2022-11-02 11:00:16,2022,BR
BR,EarningsReleases,2023-02-02 12:00:12,2023,BR
BR,EarningsReleases,2023-05-02 11:00:17,2023,BR
BR,EarningsReleases,2023-08-08 11:00:09,2023,BR
BR,EarningsReleases,2023-11-02 11:00:29,2023,BR
BR,EarningsReleases,2024-02-01 13:30:00,2024,BR
BR,EarningsReleases,2024-05-08 11:00:07,2024,BR
BR,EarningsReleases,2024-08-06 11:00:05,2024,BR
BR,EarningsReleases,2024-11-05 12:00:05,2024,BR
BSX,EarningsReleases,2000-01-27 12:00:00,2000,BSX
BSX,EarningsReleases,2000-01-30 12:00:00,2000,BSX
BSX,EarningsReleases,2000-02-08 22:00:00,2000,BSX
BSX,EarningsReleases,2000-04-13 12:00:00,2000,BSX
BSX,EarningsReleases,2000-04-18 21:00:00,2000,BSX
BSX,EarningsReleases,2000-07-18 12:00:00,2000,BSX
BSX,EarningsReleases,2000-07-18 20:00:00,2000,BSX
BSX,EarningsReleases,2000-10-12 12:00:00,2000,BSX
BSX,EarningsReleases,2000-10-17 20:00:00,2000,BSX
BSX,EarningsReleases,2001-01-30 21:00:00,2001,BSX
BSX,EarningsReleases,2001-02-06 21:00:00,2001,BSX
BSX,EarningsReleases,2001-04-23 20:00:00,2001,BSX
BSX,EarningsReleases,2001-04-25 12:00:00,2001,BSX
BSX,EarningsReleases,2001-07-17 20:00:00,2001,BSX
BSX,EarningsReleases,2001-07-18 21:30:00,2001,BSX
BSX,EarningsReleases,2001-10-18 20:00:00,2001,BSX
BSX,EarningsReleases,2001-10-22 20:00:00,2001,BSX
BSX,EarningsReleases,2002-01-29 21:00:00,2002,BSX
BSX,EarningsReleases,2002-02-05 21:00:00,2002,BSX
BSX,EarningsReleases,2002-04-16 20:00:00,2002,BSX
BSX,EarningsReleases,2002-04-18 20:00:00,2002,BSX
BSX,EarningsReleases,2002-07-18 20:00:00,2002,BSX
BSX,EarningsReleases,2002-07-23 20:00:00,2002,BSX
BSX,EarningsReleases,2002-10-17 12:00:00,2002,BSX
BSX,EarningsReleases,2002-10-22 20:00:00,2002,BSX
BSX,EarningsReleases,2003-01-30 13:30:00,2003,BSX
BSX,EarningsReleases,2003-02-04 21:00:00,2003,BSX
BSX,EarningsReleases,2003-04-16 12:00:00,2003,BSX
BSX,EarningsReleases,2003-04-21 20:00:00,2003,BSX
BSX,EarningsReleases,2003-07-17 12:00:00,2003,BSX
BSX,EarningsReleases,2003-07-22 20:00:00,2003,BSX
BSX,EarningsReleases,2003-10-16 12:00:00,2003,BSX
BSX,EarningsReleases,2003-10-21 20:00:00,2003,BSX
BSX,EarningsReleases,2004-01-29 13:30:00,2004,BSX
BSX,EarningsReleases,2004-02-02 13:30:00,2004,BSX
BSX,EarningsReleases,2004-04-20 12:30:00,2004,BSX
BSX,EarningsReleases,2004-04-22 12:30:00,2004,BSX
BSX,EarningsReleases,2004-07-22 12:30:00,2004,BSX
BSX,EarningsReleases,2004-07-26 12:30:00,2004,BSX
BSX,EarningsReleases,2004-10-19 12:30:00,2004,BSX
BSX,EarningsReleases,2004-10-21 12:30:00,2004,BSX
BSX,EarningsReleases,2005-01-27 13:30:00,2005,BSX
BSX,EarningsReleases,2005-02-01 13:30:00,2005,BSX
BSX,EarningsReleases,2005-04-19 12:00:00,2005,BSX
BSX,EarningsReleases,2005-04-21 12:00:00,2005,BSX
BSX,EarningsReleases,2005-07-19 12:30:00,2005,BSX
BSX,EarningsReleases,2005-07-21 12:00:00,2005,BSX
BSX,EarningsReleases,2005-10-14 12:30:00,2005,BSX
BSX,EarningsReleases,2005-11-07 13:30:00,2005,BSX
BSX,EarningsReleases,2006-01-27 13:30:00,2006,BSX
BSX,EarningsReleases,2006-02-07 13:30:00,2006,BSX
BSX,EarningsReleases,2006-04-18 12:30:00,2006,BSX
BSX,EarningsReleases,2006-07-27 12:30:00,2006,BSX
BSX,EarningsReleases,2006-10-18 12:00:00,2006,BSX
BSX,EarningsReleases,2007-02-01 12:00:00,2007,BSX
BSX,EarningsReleases,2007-04-23 20:00:00,2007,BSX
BSX,EarningsReleases,2007-07-20 12:30:00,2007,BSX
BSX,EarningsReleases,2007-10-19 12:30:00,2007,BSX
BSX,EarningsReleases,2008-02-04 21:00:00,2008,BSX
BSX,EarningsReleases,2008-04-21 20:00:00,2008,BSX
BSX,EarningsReleases,2008-07-21 20:00:00,2008,BSX
BSX,EarningsReleases,2008-10-21 12:00:00,2008,BSX
BSX,EarningsReleases,2009-01-28 21:00:00,2009,BSX
BSX,EarningsReleases,2009-04-20 20:00:00,2009,BSX
BSX,EarningsReleases,2009-07-20 20:00:00,2009,BSX
BSX,EarningsReleases,2009-10-19 20:00:00,2009,BSX
BSX,EarningsReleases,2010-02-10 21:00:00,2010,BSX
BSX,EarningsReleases,2010-04-26 20:00:00,2010,BSX
BSX,EarningsReleases,2010-07-20 20:00:00,2010,BSX
BSX,EarningsReleases,2010-10-19 20:00:00,2010,BSX
