,date,epsActual,epsEstimated,eps_surprise,ticker
115,1997-07-31,0.45,0.46,-0.010000000000000009,T
114,1997-10-22,0.47,0.46,0.009999999999999953,T
113,1998-01-28,0.5,0.49,0.010000000000000009,T
112,1998-04-21,0.49,0.48,0.010000000000000009,T
111,1998-07-16,0.52,0.5,0.020000000000000018,T
110,1998-10-15,0.53,0.53,0.0,T
109,1999-01-21,0.55,0.54,0.010000000000000009,T
108,1999-04-20,0.56,0.56,0.0,T
107,1999-07-20,0.59,0.58,0.010000000000000009,T
106,1999-10-27,0.64,0.6,0.040000000000000036,T
105,2000-01-25,0.54,0.53,0.010000000000000009,T
104,2000-04-25,0.56,0.53,0.030000000000000027,T
103,2000-07-20,0.54,0.55,-0.010000000000000009,T
102,2000-10-23,0.57,0.59,-0.020000000000000018,T
101,2001-01-25,0.57,0.57,0.0,T
100,2001-04-23,0.51,0.51,0.0,T
99,2001-07-25,0.61,0.57,0.040000000000000036,T
98,2001-10-22,0.59,0.6,-0.010000000000000009,T
97,2002-01-24,0.64,0.61,0.030000000000000027,T
96,2002-04-18,0.51,0.51,0.0,T
95,2002-07-23,0.61,0.59,0.020000000000000018,T
94,2002-10-24,0.51,0.54,-0.030000000000000027,T
93,2003-01-28,0.62,0.62,0.0,T
92,2003-04-24,0.42,0.36,0.06,T
91,2003-07-24,0.42,0.41,0.010000000000000009,T
90,2003-10-21,0.37,0.39,-0.020000000000000018,T
89,2004-01-27,0.34,0.34,0.0,T
88,2004-04-21,0.37,0.32,0.04999999999999999,T
87,2004-07-22,0.4,0.36,0.040000000000000036,T
86,2004-10-21,0.38,0.38,0.0,T
85,2005-01-26,0.34,0.33,0.010000000000000009,T
84,2005-04-25,0.34,0.33,0.010000000000000009,T
83,2005-07-21,0.43,0.37,0.06,T
82,2005-10-20,0.47,0.41,0.06,T
81,2006-01-26,0.48,0.45,0.02999999999999997,T
80,2006-04-25,0.52,0.49,0.030000000000000027,T
79,2006-07-25,0.58,0.53,0.04999999999999993,T
78,2006-10-23,0.63,0.58,0.050000000000000044,T
77,2007-01-25,0.61,0.6,0.010000000000000009,T
76,2007-04-24,0.65,0.61,0.040000000000000036,T
75,2007-07-24,0.7,0.67,0.029999999999999916,T
74,2007-10-23,0.71,0.71,0.0,T
73,2008-01-24,0.71,0.71,0.0,T
72,2008-04-22,0.74,0.74,0.0,T
71,2008-07-23,0.76,0.76,0.0,T
70,2008-10-22,0.67,0.71,-0.039999999999999925,T
69,2009-01-28,0.64,0.65,-0.010000000000000009,T
68,2009-04-22,0.53,0.48,0.050000000000000044,T
67,2009-07-23,0.54,0.51,0.030000000000000027,T
66,2009-10-22,0.54,0.5,0.040000000000000036,T
65,2010-01-28,0.51,0.51,0.0,T
64,2010-04-21,0.59,0.54,0.04999999999999993,T
63,2010-07-22,0.61,0.57,0.040000000000000036,T
62,2010-10-21,0.55,0.55,0.0,T
61,2011-01-27,0.55,0.54,0.010000000000000009,T
60,2011-04-20,0.57,0.57,0.0,T
59,2011-07-21,0.6,0.59,0.010000000000000009,T
58,2011-10-20,0.61,0.61,0.0,T
57,2012-01-26,0.42,0.43,-0.010000000000000009,T
56,2012-04-24,0.6,0.57,0.030000000000000027,T
55,2012-07-24,0.66,0.63,0.030000000000000027,T
54,2012-10-24,0.63,0.6,0.030000000000000027,T
53,2013-01-24,0.44,0.47,-0.02999999999999997,T
52,2013-04-23,0.64,0.64,0.0,T
51,2013-07-23,0.67,0.68,-0.010000000000000009,T
50,2013-10-23,0.66,0.65,0.010000000000000009,T
49,2014-01-28,0.53,0.5,0.030000000000000027,T
48,2014-04-22,0.71,0.7,0.010000000000000009,T
47,2014-07-23,0.62,0.63,-0.010000000000000009,T
46,2014-10-22,0.63,0.64,-0.010000000000000009,T
45,2015-01-27,0.55,0.55,0.0,T
44,2015-04-22,0.63,0.62,0.010000000000000009,T
43,2015-07-23,0.69,0.63,0.05999999999999994,T
42,2015-10-22,0.74,0.68,0.05999999999999994,T
41,2016-01-26,0.63,0.63,0.0,T
40,2016-04-26,0.72,0.69,0.030000000000000027,T
39,2016-07-21,0.72,0.72,0.0,T
38,2016-10-22,0.74,0.74,0.0,T
37,2017-01-25,0.66,0.66,0.0,T
36,2017-04-25,0.74,0.74,0.0,T
35,2017-07-25,0.79,0.73,0.06000000000000005,T
34,2017-10-24,0.74,0.75,-0.010000000000000009,T
33,2018-01-31,0.78,0.65,0.13,T
32,2018-04-25,0.85,0.87,-0.020000000000000018,T
31,2018-07-24,0.91,0.85,0.06000000000000005,T
30,2018-10-24,0.9,0.93,-0.030000000000000027,T
29,2019-01-30,0.86,0.85,0.010000000000000009,T
28,2019-04-24,0.86,0.85,0.010000000000000009,T
27,2019-07-24,0.89,0.89,0.0,T
26,2019-10-28,0.94,0.93,0.009999999999999898,T
25,2020-01-29,0.89,0.88,0.010000000000000009,T
24,2020-04-22,0.84,0.84,0.0,T
23,2020-07-23,0.83,0.78,0.04999999999999993,T
22,2020-10-22,0.76,0.77,-0.010000000000000009,T
21,2021-01-27,0.75,0.73,0.020000000000000018,T
20,2021-04-22,0.86,0.78,0.07999999999999996,T
19,2021-07-22,0.89,0.78,0.10999999999999999,T
18,2021-10-21,0.87,0.78,0.08999999999999997,T
17,2022-01-26,0.78,0.76,0.020000000000000018,T
16,2022-04-21,0.77,0.75,0.020000000000000018,T
15,2022-07-21,0.65,0.61,0.040000000000000036,T
14,2022-10-20,0.68,0.61,0.07000000000000006,T
13,2023-01-25,0.61,0.59,0.020000000000000018,T
12,2023-04-20,0.6,0.59,0.010000000000000009,T
11,2023-07-26,0.63,0.6,0.030000000000000027,T
10,2023-10-19,0.64,0.63,0.010000000000000009,T
9,2024-01-24,0.54,0.55,-0.010000000000000009,T
8,2024-04-24,0.55,0.54,0.010000000000000009,T
7,2024-07-24,0.57,0.57,0.0,T
6,2024-10-23,0.6,0.569,0.031000000000000028,T
5,2025-01-27,0.54,0.4982,0.04180000000000006,T
4,2025-04-23,0.51,0.509,0.0010000000000000009,T
3,2025-07-23,0.54,0.53,0.010000000000000009,T
2,2025-10-22,,0.54,,T
21,2021-02-22,-0.11,0.23,-0.34,RBLX
20,2021-05-10,-0.46,0.21,-0.67,RBLX
19,2021-08-16,-0.25,0.27,-0.52,RBLX
18,2021-11-08,-0.13,-0.16,0.03,RBLX
17,2022-02-15,-0.25,-0.11,-0.14,RBLX
16,2022-05-10,-0.27,-0.21,-0.060000000000000026,RBLX
15,2022-08-09,-0.3,-0.23,-0.06999999999999998,RBLX
14,2022-11-09,-0.5,-0.36,-0.14,RBLX
13,2023-02-15,-0.48,-0.55,0.07000000000000006,RBLX
12,2023-05-10,-0.44,-0.42,-0.020000000000000018,RBLX
11,2023-08-09,-0.46,-0.46,0.0,RBLX
10,2023-11-08,-0.45,-0.52,0.07,RBLX
9,2024-02-07,-0.52,-0.57,0.04999999999999993,RBLX
8,2024-05-09,-0.43,-0.5328,0.10280000000000006,RBLX
7,2024-08-01,-0.32,-0.38577,0.06577,RBLX
6,2024-10-31,-0.37,-0.3837,0.01369999999999999,RBLX
5,2025-02-06,-0.33,-0.44861,0.11861,RBLX
4,2025-05-01,-0.32,-0.39506,0.07506000000000002,RBLX
3,2025-07-31,-0.41,-0.36487,-0.04512999999999995,RBLX
2,2025-10-30,,-0.44,,RBLX
123,1995-07-20,0.00746,0.00787,-0.00041000000000000064,AAPL
122,1995-10-18,0.00429,0.00466,-0.00036999999999999967,AAPL
121,1996-01-17,-0.00501,-0.00316,-0.0018499999999999996,AAPL
120,1996-04-17,-0.02,-0.01422,-0.00578,AAPL
119,1996-07-17,-0.00231,-0.00152,-0.0007899999999999999,AAPL
118,1996-10-16,0.00179,0.00082,0.0009699999999999999,AAPL
117,1997-01-15,-0.01,-0.00674,-0.00326,AAPL
116,1997-04-16,-0.05033,-0.04255,-0.007780000000000002,AAPL
115,1997-07-16,-0.00395,-0.00312,-0.0008300000000000004,AAPL
113,1998-01-14,0.003,0.00245,0.0005500000000000001,AAPL
112,1998-04-15,0.00337,0.00131,0.00206,AAPL
111,1998-07-15,0.00525,0.00312,0.0021300000000000004,AAPL
110,1998-10-14,0.00557,0.00398,0.0015900000000000003,AAPL
109,1999-01-13,0.00789,0.007,0.0008899999999999993,AAPL
108,1999-04-14,0.00696,0.00584,0.0011200000000000003,AAPL
107,1999-07-14,0.01038,0.00964,0.0007400000000000011,AAPL
106,1999-10-13,0.00561,0.00498,0.0006300000000000004,AAPL
105,2000-01-19,0.00916,0.00823,0.0009300000000000003,AAPL
104,2000-04-19,0.01143,0.01043,0.0009999999999999992,AAPL
103,2000-07-18,0.00987,0.00958,0.0002900000000000003,AAPL
98,2002-01-16,0.00331,0.00324,7.000000000000018e-05,AAPL
96,2002-07-16,0.00195,0.00189,5.999999999999994e-05,AAPL
89,2004-01-14,0.00302,0.00276,0.00026000000000000025,AAPL
88,2004-04-14,0.00217,0.00149,0.00068,AAPL
87,2004-07-14,0.00277,0.00241,0.0003600000000000001,AAPL
86,2004-10-13,0.00466,0.00316,0.0015,AAPL
85,2005-01-12,0.01257,0.00874,0.00383,AAPL
84,2005-04-13,0.01209,0.00865,0.0034400000000000003,AAPL
83,2005-07-13,0.01324,0.01122,0.0020199999999999992,AAPL
82,2005-10-11,0.0177,0.01733,0.0003699999999999988,AAPL
81,2006-01-18,0.02,0.01868,0.0013200000000000017,AAPL
80,2006-04-19,0.02,0.01848,0.0015200000000000005,AAPL
79,2006-07-19,0.02,0.01628,0.003720000000000001,AAPL
78,2006-10-18,0.02,0.01632,0.0036799999999999992,AAPL
77,2007-01-17,0.04,0.02752,0.012480000000000002,AAPL
76,2007-04-25,0.03,0.02207,0.00793,AAPL
75,2007-07-25,0.03,0.02361,0.00639,AAPL
74,2007-10-22,0.04,0.03393,0.006069999999999999,AAPL
73,2008-01-22,0.06,0.06,0.0,AAPL
72,2008-04-23,0.04,0.037,0.0030000000000000027,AAPL
71,2008-07-21,0.04,0.03624,0.0037599999999999995,AAPL
70,2008-10-21,0.05,0.04413,0.00587,AAPL
69,2009-01-21,0.06,0.05,0.009999999999999995,AAPL
68,2009-04-22,0.05,0.04097,0.009030000000000003,AAPL
67,2009-07-21,0.05,0.04347,0.006530000000000001,AAPL
66,2009-10-19,0.11,0.05,0.06,AAPL
65,2010-01-25,0.13,0.07,0.06,AAPL
64,2010-04-20,0.12,0.09,0.03,AAPL
63,2010-07-20,0.13,0.11,0.020000000000000004,AAPL
62,2010-10-18,0.17,0.15,0.020000000000000018,AAPL
61,2011-01-18,0.23,0.19,0.04000000000000001,AAPL
60,2011-04-20,0.23,0.19,0.04000000000000001,AAPL
59,2011-07-19,0.28,0.21,0.07000000000000003,AAPL
58,2011-10-18,0.25,0.26,-0.010000000000000009,AAPL
57,2012-01-24,0.5,0.36,0.14,AAPL
56,2012-04-24,0.44,0.36,0.08000000000000002,AAPL
55,2012-07-24,0.33,0.37,-0.03999999999999998,AAPL
54,2012-10-25,0.31,0.31,0.0,AAPL
53,2013-01-23,0.49,0.48,0.010000000000000009,AAPL
52,2013-04-23,0.36,0.36,0.0,AAPL
51,2013-07-23,0.27,0.26,0.010000000000000009,AAPL
50,2013-10-28,0.3,0.28,0.019999999999999962,AAPL
49,2014-01-27,0.52,0.5,0.020000000000000018,AAPL
48,2014-04-23,0.42,0.36,0.06,AAPL
47,2014-07-22,0.32,0.31,0.010000000000000009,AAPL
46,2014-10-20,0.36,0.33,0.02999999999999997,AAPL
45,2015-01-27,0.77,0.65,0.12,AAPL
44,2015-04-27,0.58,0.54,0.039999999999999925,AAPL
43,2015-07-21,0.46,0.45,0.010000000000000009,AAPL
42,2015-10-27,0.49,0.47,0.020000000000000018,AAPL
41,2016-01-26,0.82,0.81,0.009999999999999898,AAPL
40,2016-04-26,0.48,0.5,-0.020000000000000018,AAPL
39,2016-07-26,0.36,0.35,0.010000000000000009,AAPL
38,2016-10-25,0.42,0.41,0.010000000000000009,AAPL
37,2017-01-31,0.84,0.8,0.039999999999999925,AAPL
36,2017-05-02,0.53,0.5,0.030000000000000027,AAPL
35,2017-08-01,0.42,0.39,0.02999999999999997,AAPL
34,2017-11-02,0.52,0.47,0.050000000000000044,AAPL
33,2018-02-01,0.97,0.96,0.010000000000000009,AAPL
32,2018-05-01,0.68,0.67,0.010000000000000009,AAPL
31,2018-07-31,0.59,0.55,0.039999999999999925,AAPL
30,2018-11-01,0.73,0.7,0.030000000000000027,AAPL
29,2019-01-29,1.05,1.04,0.010000000000000009,AAPL
28,2019-04-30,0.62,0.59,0.030000000000000027,AAPL
27,2019-07-30,0.55,0.52,0.030000000000000027,AAPL
26,2019-10-30,0.76,0.71,0.050000000000000044,AAPL
25,2020-01-28,1.25,1.14,0.1100000000000001,AAPL
24,2020-04-30,0.64,0.57,0.07000000000000006,AAPL
23,2020-07-30,0.65,0.51,0.14,AAPL
22,2020-10-29,0.73,0.7,0.030000000000000027,AAPL
21,2021-01-27,1.68,1.41,0.27,AAPL
20,2021-04-28,1.4,0.99,0.4099999999999999,AAPL
19,2021-07-27,1.3,1.01,0.29000000000000004,AAPL
18,2021-10-28,1.24,1.24,0.0,AAPL
17,2022-01-27,2.1,1.89,0.2100000000000002,AAPL
16,2022-04-28,1.52,1.43,0.09000000000000008,AAPL
15,2022-07-28,1.2,1.16,0.040000000000000036,AAPL
14,2022-10-27,1.29,1.27,0.020000000000000018,AAPL
13,2023-02-02,1.88,1.94,-0.06000000000000005,AAPL
12,2023-05-04,1.52,1.43,0.09000000000000008,AAPL
11,2023-08-03,1.26,1.19,0.07000000000000006,AAPL
10,2023-11-02,1.46,1.39,0.07000000000000006,AAPL
9,2024-02-01,2.18,2.1,0.08000000000000007,AAPL
8,2024-05-02,1.53,1.5,0.030000000000000027,AAPL
7,2024-08-01,1.4,1.35,0.04999999999999982,AAPL
6,2024-10-31,1.64,1.6,0.039999999999999813,AAPL
5,2025-01-30,2.4,2.36,0.040000000000000036,AAPL
4,2025-05-01,1.65,1.63,0.020000000000000018,AAPL
3,2025-07-31,1.57,1.44,0.13000000000000012,AAPL
2,2025-10-30,,1.74,,AAPL
130,1993-01-04,0.04,0.03976,0.0002400000000000041,WBA
129,1993-03-29,0.09,0.09,0.0,WBA
128,1993-06-29,0.07,0.06,0.010000000000000009,WBA
127,1993-10-04,0.06,0.06,0.0,WBA
126,1994-01-03,0.05,0.05,0.0,WBA
125,1994-03-28,0.1,0.1,0.0,WBA
124,1994-06-27,0.07,0.07,0.0,WBA
123,1994-10-03,0.07,0.07,0.0,WBA
122,1995-01-03,0.06,0.05,0.009999999999999995,WBA
121,1995-03-27,0.11,0.11,0.0,WBA
120,1995-06-26,0.08,0.08,0.0,WBA
119,1995-10-02,0.08,0.08,0.0,WBA
118,1996-01-02,0.07,0.06,0.010000000000000009,WBA
117,1996-03-25,0.13,0.13,0.0,WBA
116,1996-06-24,0.09,0.09,0.0,WBA
115,1996-09-30,0.09,0.09,0.0,WBA
114,1997-01-06,0.08,0.07,0.009999999999999995,WBA
113,1997-03-31,0.15,0.15,0.0,WBA
112,1997-06-30,0.11,0.11,0.0,WBA
111,1997-09-29,0.11,0.11,0.0,WBA
110,1998-01-05,0.09,0.09,0.0,WBA
109,1998-03-30,0.17,0.17,0.0,WBA
108,1998-06-29,0.13,0.13,0.0,WBA
107,1998-10-05,0.13,0.13,0.0,WBA
106,1999-01-04,0.11,0.1,0.009999999999999995,WBA
105,1999-03-29,0.2,0.2,0.0,WBA
104,1999-06-28,0.16,0.15,0.010000000000000009,WBA
103,1999-10-04,0.16,0.16,0.0,WBA
102,2000-01-03,0.13,0.13,0.0,WBA
101,2000-03-27,0.23,0.24,-0.009999999999999981,WBA
100,2000-06-26,0.19,0.18,0.010000000000000009,WBA
99,2000-10-02,0.19,0.19,0.0,WBA
98,2001-01-02,0.15,0.15,0.0,WBA
97,2001-03-26,0.28,0.28,0.0,WBA
96,2001-06-25,0.21,0.22,-0.010000000000000009,WBA
95,2001-10-01,0.21,0.21,0.0,WBA
94,2002-01-03,0.18,0.17,0.009999999999999981,WBA
93,2002-03-25,0.32,0.32,0.0,WBA
92,2002-06-24,0.25,0.25,0.0,WBA
91,2002-09-30,0.24,0.25,-0.010000000000000009,WBA
90,2003-01-03,0.21,0.2,0.009999999999999981,WBA
89,2003-03-24,0.36,0.36,0.0,WBA
88,2003-06-23,0.28,0.29,-0.009999999999999953,WBA
87,2003-09-29,0.27,0.27,0.0,WBA
86,2004-01-05,0.25,0.25,0.0,WBA
85,2004-03-22,0.41,0.42,-0.010000000000000009,WBA
84,2004-06-21,0.33,0.32,0.010000000000000009,WBA
83,2004-09-27,0.32,0.31,0.010000000000000009,WBA
82,2005-01-03,0.31,0.29,0.020000000000000018,WBA
81,2005-03-28,0.47,0.48,-0.010000000000000009,WBA
80,2005-06-27,0.4,0.38,0.020000000000000018,WBA
79,2005-09-26,0.35,0.37,-0.020000000000000018,WBA
78,2006-01-03,0.34,0.33,0.010000000000000009,WBA
77,2006-03-27,0.51,0.52,-0.010000000000000009,WBA
76,2006-06-26,0.46,0.44,0.020000000000000018,WBA
75,2006-09-25,0.4,0.41,-0.009999999999999953,WBA
74,2006-12-22,0.43,0.41,0.020000000000000018,WBA
73,2007-03-26,0.65,0.61,0.040000000000000036,WBA
72,2007-06-25,0.55,0.54,0.010000000000000009,WBA
71,2007-10-01,0.4,0.47,-0.06999999999999995,WBA
70,2007-12-21,0.46,0.44,0.020000000000000018,WBA
69,2008-03-24,0.69,0.67,0.019999999999999907,WBA
68,2008-06-23,0.58,0.59,-0.010000000000000009,WBA
67,2008-09-29,0.45,0.45,0.0,WBA
66,2008-12-22,0.41,0.46,-0.050000000000000044,WBA
65,2009-03-23,0.65,0.66,-0.010000000000000009,WBA
64,2009-06-22,0.53,0.56,-0.030000000000000027,WBA
63,2009-09-29,0.44,0.39,0.04999999999999999,WBA
62,2009-12-21,0.49,0.48,0.010000000000000009,WBA
61,2010-03-23,0.68,0.71,-0.029999999999999916,WBA
60,2010-06-22,0.51,0.57,-0.05999999999999994,WBA
59,2010-09-28,0.49,0.44,0.04999999999999999,WBA
58,2010-12-22,0.62,0.54,0.07999999999999996,WBA
57,2011-03-22,0.8,0.8,0.0,WBA
56,2011-06-21,0.65,0.63,0.020000000000000018,WBA
55,2011-09-27,0.57,0.55,0.019999999999999907,WBA
54,2011-12-21,0.63,0.67,-0.040000000000000036,WBA
53,2012-03-27,0.78,0.77,0.010000000000000009,WBA
52,2012-06-19,0.63,0.62,0.010000000000000009,WBA
51,2012-09-28,0.53,0.56,-0.030000000000000027,WBA
50,2012-12-21,0.58,0.7,-0.12,WBA
49,2013-03-19,0.96,0.94,0.020000000000000018,WBA
48,2013-06-25,0.85,0.91,-0.06000000000000005,WBA
47,2013-10-01,0.73,0.72,0.010000000000000009,WBA
46,2013-12-20,0.65,0.72,-0.06999999999999995,WBA
45,2014-03-25,0.91,0.93,-0.020000000000000018,WBA
43,2014-09-30,0.74,0.74,0.0,WBA
42,2014-12-23,0.81,0.75,0.06000000000000005,WBA
41,2015-04-09,1.18,0.94,0.24,WBA
40,2015-07-09,1.02,0.87,0.15000000000000002,WBA
39,2015-10-28,0.88,0.81,0.06999999999999995,WBA
38,2016-01-07,1.03,0.96,0.07000000000000006,WBA
37,2016-04-05,1.31,1.27,0.040000000000000036,WBA
36,2016-07-06,1.18,1.14,0.040000000000000036,WBA
35,2016-10-20,1.07,0.99,0.08000000000000007,WBA
34,2017-01-05,1.1,1.09,0.010000000000000009,WBA
33,2017-04-05,1.36,1.36,0.0,WBA
32,2017-06-29,1.33,1.3,0.030000000000000027,WBA
31,2017-10-25,1.31,1.22,0.09000000000000008,WBA
30,2018-01-04,1.28,1.27,0.010000000000000009,WBA
29,2018-03-28,1.73,1.55,0.17999999999999994,WBA
28,2018-06-28,1.53,1.48,0.050000000000000044,WBA
27,2018-10-11,1.48,1.45,0.030000000000000027,WBA
26,2018-12-20,1.46,1.43,0.030000000000000027,WBA
25,2019-04-02,1.64,1.7,-0.06000000000000005,WBA
24,2019-06-27,1.47,1.42,0.050000000000000044,WBA
23,2019-10-28,1.43,1.41,0.020000000000000018,WBA
22,2020-01-08,1.37,1.4,-0.029999999999999805,WBA
21,2020-04-02,1.52,1.45,0.07000000000000006,WBA
20,2020-07-09,0.83,1.1,-0.27000000000000013,WBA
19,2020-10-15,1.02,0.96,0.06000000000000005,WBA
18,2021-01-07,1.22,1.02,0.19999999999999996,WBA
17,2021-03-31,1.26,1.11,0.1499999999999999,WBA
16,2021-07-01,1.38,1.17,0.20999999999999996,WBA
15,2021-10-14,1.17,1.03,0.1399999999999999,WBA
14,2022-01-06,1.68,1.35,0.32999999999999985,WBA
13,2022-03-31,1.59,1.39,0.20000000000000018,WBA
12,2022-06-30,0.96,0.95,0.010000000000000009,WBA
11,2022-10-13,0.8,0.78,0.020000000000000018,WBA
10,2023-01-05,1.16,1.15,0.010000000000000009,WBA
9,2023-03-28,1.16,1.1,0.05999999999999983,WBA
8,2023-06-27,1.0,1.06,-0.06000000000000005,WBA
6,2024-01-04,0.66,0.63,0.030000000000000027,WBA
5,2024-03-28,1.2,0.819,0.381,WBA
4,2024-06-27,0.63,0.681,-0.051000000000000045,WBA
3,2024-10-15,0.39,0.3583,0.031700000000000006,WBA
2,2025-01-10,0.51,0.37,0.14,WBA
1,2025-04-08,0.63,0.535,0.09499999999999997,WBA
0,2025-06-26,0.38,0.3272,0.052800000000000014,WBA
133,1993-02-10,-0.32,-0.26,-0.06,F
132,1993-04-28,0.51,0.29,0.22000000000000003,F
131,1993-07-28,0.72,0.64,0.07999999999999996,F
130,1993-10-27,0.26,0.06,0.2,F
129,1994-02-09,0.65,0.58,0.07000000000000006,F
128,1994-04-29,1.13,0.99,0.1399999999999999,F
127,1994-07-27,1.44,1.31,0.1299999999999999,F
126,1994-10-26,0.93,0.68,0.25,F
125,1995-02-01,1.31,1.12,0.18999999999999995,F
124,1995-04-19,1.28,1.42,-0.1399999999999999,F
123,1995-07-19,1.3,1.38,-0.07999999999999985,F
122,1995-10-18,0.27,0.26,0.010000000000000009,F
121,1996-01-31,0.29,0.2,0.08999999999999997,F
120,1996-04-17,0.53,0.34,0.19,F
119,1996-07-17,1.38,1.21,0.16999999999999993,F
118,1996-10-16,0.53,0.52,0.010000000000000009,F
117,1997-01-29,1.1,0.98,0.1200000000000001,F
116,1997-04-16,1.2,0.86,0.33999999999999997,F
115,1997-07-16,1.98,1.83,0.1499999999999999,F
114,1997-10-15,0.9,0.84,0.06000000000000005,F
113,1998-01-27,1.45,1.21,0.24,F
112,1998-04-16,1.22,1.34,-0.1200000000000001,F
111,1998-07-15,1.91,1.8,0.10999999999999988,F
110,1998-10-14,0.8,0.79,0.010000000000000009,F
109,1999-01-21,1.35,1.26,0.09000000000000008,F
108,1999-04-15,1.46,1.41,0.050000000000000044,F
107,1999-07-14,2.0,1.95,0.050000000000000044,F
106,1999-10-18,0.9,0.84,0.06000000000000005,F
105,2000-01-26,1.47,1.45,0.020000000000000018,F
104,2000-04-17,1.7,1.57,0.1299999999999999,F
103,2000-07-19,2.07,2.0,0.06999999999999984,F
102,2000-10-18,0.5,0.49,0.010000000000000009,F
101,2001-01-18,0.64,0.64,0.0,F
100,2001-04-19,0.6,0.53,0.06999999999999995,F
99,2001-07-18,-0.3,-0.34,0.040000000000000036,F
98,2001-10-17,-0.28,-0.27,-0.010000000000000009,F
97,2002-01-17,-0.48,-0.5,0.020000000000000018,F
96,2002-04-17,-0.06,-0.15,0.09,F
95,2002-07-17,0.31,0.26,0.04999999999999999,F
94,2002-10-16,0.12,0.03562,0.08438,F
93,2003-01-21,0.08,0.06,0.020000000000000004,F
92,2003-04-16,0.45,0.22,0.23,F
91,2003-07-16,0.22,0.18,0.04000000000000001,F
90,2003-10-16,0.15,-0.11,0.26,F
89,2004-01-22,0.31,0.28,0.02999999999999997,F
88,2004-04-21,0.96,0.44,0.52,F
87,2004-07-20,0.61,0.5,0.10999999999999999,F
86,2004-10-19,0.28,0.14,0.14,F
85,2005-01-20,0.28,0.27,0.010000000000000009,F
84,2005-04-20,0.62,0.39,0.22999999999999998,F
83,2005-07-19,0.47,0.33,0.13999999999999996,F
82,2005-10-20,-0.1,-0.1,0.0,F
81,2006-01-23,0.26,0.011,0.249,F
80,2006-04-21,0.24,0.25,-0.010000000000000009,F
79,2006-07-20,-0.03,0.12,-0.15,F
78,2006-10-23,-0.62,-0.61,-0.010000000000000009,F
77,2007-01-25,-1.1,-1.01,-0.09000000000000008,F
76,2007-04-26,-0.09,-0.6,0.51,F
75,2007-07-26,0.13,-0.35,0.48,F
74,2007-11-08,-0.18972,-0.46,0.27028,F
73,2008-01-24,-0.2,-0.19,-0.010000000000000009,F
72,2008-04-24,0.2,-0.16,0.36,F
71,2008-07-24,-0.62,-0.27,-0.35,F
70,2008-11-07,-1.31,-0.94,-0.3700000000000001,F
69,2009-01-29,-1.37,-1.3,-0.07000000000000006,F
68,2009-04-24,-0.75,-1.23,0.48,F
67,2009-07-23,-0.21,-0.48,0.27,F
66,2009-11-02,0.26,-0.12,0.38,F
65,2010-01-28,0.43,0.26,0.16999999999999998,F
64,2010-04-27,0.46,0.31,0.15000000000000002,F
63,2010-07-23,0.68,0.4,0.28,F
62,2010-10-26,0.48,0.38,0.09999999999999998,F
61,2011-01-28,0.3,0.48,-0.18,F
60,2011-04-26,0.62,0.5,0.12,F
59,2011-07-26,0.65,0.6,0.050000000000000044,F
58,2011-10-26,0.46,0.44,0.020000000000000018,F
57,2012-01-27,0.2,0.25,-0.04999999999999999,F
56,2012-04-27,0.39,0.35,0.040000000000000036,F
55,2012-07-25,0.3,0.28,0.019999999999999962,F
54,2012-10-30,0.4,0.3,0.10000000000000003,F
53,2013-01-29,0.31,0.25,0.06,F
52,2013-04-24,0.41,0.37,0.03999999999999998,F
51,2013-07-24,0.45,0.37,0.08000000000000002,F
50,2013-10-24,0.45,0.38,0.07,F
49,2014-01-28,0.31,0.28,0.02999999999999997,F
48,2014-04-25,0.25,0.31,-0.06,F
47,2014-07-24,0.4,0.36,0.040000000000000036,F
46,2014-10-24,0.24,0.19,0.04999999999999999,F
45,2015-01-29,0.26,0.22,0.04000000000000001,F
44,2015-04-28,0.23,0.26,-0.03,F
43,2015-07-28,0.47,0.37,0.09999999999999998,F
42,2015-10-27,0.45,0.46,-0.010000000000000009,F
41,2016-01-28,0.58,0.51,0.06999999999999995,F
40,2016-04-28,0.68,0.48,0.20000000000000007,F
39,2016-07-28,0.52,0.6,-0.07999999999999996,F
38,2016-10-27,0.26,0.2,0.06,F
37,2017-01-26,0.3,0.32,-0.020000000000000018,F
36,2017-04-27,0.39,0.35,0.040000000000000036,F
35,2017-07-26,0.56,0.43,0.13000000000000006,F
34,2017-10-26,0.43,0.32,0.10999999999999999,F
33,2018-01-24,0.39,0.42,-0.02999999999999997,F
32,2018-04-25,0.43,0.41,0.020000000000000018,F
31,2018-07-25,0.27,0.31,-0.03999999999999998,F
30,2018-10-24,0.29,0.28,0.009999999999999953,F
29,2019-01-23,0.3,0.31,-0.010000000000000009,F
28,2019-04-25,0.44,0.26,0.18,F
27,2019-07-24,0.32,0.3,0.020000000000000018,F
26,2019-10-23,0.34,0.26,0.08000000000000002,F
25,2020-02-04,0.12,0.17,-0.05000000000000002,F
24,2020-04-28,-0.23,-0.1,-0.13,F
23,2020-07-30,-0.35,-1.25,0.9,F
22,2020-10-28,0.65,0.19,0.46,F
21,2021-02-04,0.34,-0.07,0.41000000000000003,F
20,2021-04-28,0.89,0.21,0.68,F
19,2021-07-28,0.13,0.02171,0.10829,F
18,2021-10-27,0.51,0.27,0.24,F
17,2022-02-03,0.26,0.43,-0.16999999999999998,F
